block_id,hash,time,size,weight,version,lock_time,is_coinbase,has_witness,input_count,output_count,input_total,input_total_usd,output_total,output_total_usd,fee,fee_usd,fee_per_kb,fee_per_kb_usd,fee_per_kwu,fee_per_kwu_usd,cdd_total
500613,5192a47c17848bfa6fd3afbe820cebf99fdf313431e3fc0457bb9f9e6d368fc8,12/23/17 00:19,46843,187372,1,0,0,0,303,64,13238839355,1815142.875,13171685709,1805935.625,67153646,9207.2617,1433589.9,196.5558,358397,49.1389,27.61733524
500487,20fed0d8b10e741dd626885dbb60aa8e425cc071593e920e5ab3b89c28fe96ff,12/22/17 03:50,40371,161484,1,0,0,0,233,178,10032811774,1630035.875,9976153913,1620830.75,56657861,9205.2305,1403430,228.016,350857,57.0039,8.092063998
500542,2119bd5813387f4f578558e2556b7ec718b8f80aad329901a0da7fdd150a2720,12/22/17 14:12,40094,160376,1,0,0,0,241,132,8627386850,1401695.875,8570809349,1392503.625,56577501,9192.1748,1411120,229.2655,352780,57.3163,203.522309
500534,6b3bcceb7c8f4b740b356abd0e61d1e6235a33deaee128f00e29b499854c7101,12/22/17 13:14,39790,159160,1,0,0,0,240,129,12000615787,1949746,11944378148,1940609.125,56237639,9136.957,1413360,229.6295,353340,57.4073,11.85524321
500492,d2b07834665e44be8a4ad34201ea4e1c1b38ce0f9d8bce72caee997de67945f9,12/22/17 05:09,39590,158360,1,0,0,0,244,107,9045593040,1469642,8989426236,1460516.5,56166804,9125.4482,1418710,230.4988,354678,57.6247,46.74436478
500539,02a1ab58c5373bc8d854d7e6c0cd241cc9af0f47c3daedbe378d379c43299feb,12/22/17 13:56,40294,161176,1,0,0,0,216,251,12155481298,1974907.125,12099472356,1965807.25,56008942,9099.8008,1390010,225.8351,347502,56.4588,2.854919673
500364,e21553eac99de69299938e65e979b40c601a509fa67bb1ce16856387a38fa2e1,12/21/17 06:31,50764,203056,1,0,0,0,300,192,12013528903,2019629.125,11959564949,2010557,53963954,9072.0361,1063040,178.7101,265759,44.6775,72.46226888
500536,99581bc4ba8b2c97ac730c69aff7461171c8c294c0ad09dfec217a05b84381fb,12/22/17 13:22,39038,156152,1,0,0,0,251,60,7569788249,1229867.25,7513968257,1220798.125,55819992,9069.1016,1429889.9,232.3148,357472,58.0787,202.1032214
500546,15ceb1948835cfd777569acb411e7d1163fb7dd46e50766d6a5dff77bb27b4e7,12/22/17 15:06,40171,160684,1,0,0,0,215,251,26037080805,4230257.5,25981285015,4221192.5,55795790,9065.1699,1388960,225.6645,347239,56.4161,9.620016592
500580,228e7e793d00a566dd6fcc31f057a4e2bf66fc2c781e150991c955b809815c47,12/22/17 18:52,38941,155764,1,0,0,0,252,52,7569648361,1229844.5,7513889289,1220785.375,55759072,9059.2041,1431890,232.6392,357972,58.1599,5.757005721
500235,36dba6161f516d54ae94d2a2c5067ea2307ba9a9b52673809e8c63c17d2e5cd0,12/20/17 08:07,76895,307580,2,0,0,0,260,2,1053755628,192554.9844,1004207920,183501.0312,49547708,9053.957,644355,117.7443,161089,29.4361,51.88036839
500499,9d5ac63a2eb8e0c658d265593b4f8b54e60b21d3bd1364d0dc52f7069f9d63b2,12/22/17 06:16,39128,156512,1,0,0,0,244,94,7266133118,1180532.25,7210475190,1171489.5,55657928,9042.7715,1422459.9,231.1075,355614,57.7768,43.78099807
500551,14b0955ac688c374497c40c760a2e8733a191dd037601ae7a671092052a6628e,12/22/17 15:40,40006,160024,1,0,0,0,214,251,31819437017,5169720,31763845141,5160687.5,55591876,9032.04,1389589.9,225.7671,347397,56.4418,5.389775746
500603,890fcc1fb23ef3c848a60c7578ab3b06de405d46911fb7863e313f34c83a3ebb,12/22/17 22:51,38877,155508,1,0,0,0,246,76,16375499333,2660535.5,16320027418,2651523,55471915,9012.5498,1426860,231.8222,356714,57.9555,7.055361227
500612,37535819485c0fa2166d13e4d67deaf9d640589fffdb5248e9f129c13590ab0d,12/22/17 23:50,38956,155824,1,0,0,0,243,91,15494346870,2517374.25,15438907463,2508367,55439407,9007.2686,1423130,231.2165,355782,57.8041,5.118878929
500488,37d792f928571ee366609a4b969d3a0b7393f25494aac0a9c557f40c75811c24,12/22/17 04:16,39107,156428,1,0,0,0,240,109,10373640312,1685410.5,10318251926,1676411.5,55388386,8998.9785,1416330.1,230.1117,354082,57.5279,8.875105118
500526,6d6f3ffb0de12c5f8e67cbe5c372e4ea992984d2a5f1050166c2763303798127,12/22/17 11:31,39071,156284,1,0,0,0,236,126,12025110873,1953725.75,11969859431,1944749,55251442,8976.7295,1414130,229.7542,353532,57.4385,38.39509733
500588,c93a1dce9e7d79526e45e18c241a3fc96cc78b7d2b4c29de4dceb39ea3e78448,12/22/17 20:14,38646,154584,1,0,0,0,245,74,6999596125,1137227.875,6944447090,1128267.75,55149035,8960.0908,1427030,231.8504,356758,57.9627,6.602156564
500453,e9a78afdce4f2699ff1de170e7abb8be095bad186bf4f2501ecf7347461b22b2,12/21/17 22:49,37962,151848,1,0,0,0,221,156,20054632197,3371442.25,20001474116,3362505.75,53158081,8936.5586,1400300,235.408,350074,58.852,4.626944553
500427,6c457e75105dee8cad0d2c1bc92174a66ad9140251f5fc7540d68cbd6dad1b9b,12/21/17 17:28,41209,164836,1,0,0,0,244,154,15146711107,2546357.5,15093667989,2537440.25,53043118,8917.2314,1287170,216.3904,321793,54.0976,2.795055612
500418,b76efcb4d9a6c0ee3a0b92eb1c93e9091e330c6f29019601fdbc25421f3e72ff,12/21/17 16:20,41636,166544,1,0,0,0,230,229,22694392711,3815220,22641355485,3806303.75,53037226,8916.2412,1273830.1,214.1474,318458,53.5369,7.893805231
500770,37b32d0e47766d6516d2daaee180a87b303de7890e8acac86bd06211f790fd0c,12/24/17 02:47,42115,168460,1,0,0,0,265,90,28302912633,4193317,28242756201,4184404.25,60156432,8912.6865,1428380,211.6274,357096,52.9068,197.7910278
500521,0af6918c24abb6f26affebd1d8cd136dfe6090dc0e661d4c800ade835183d98c,12/22/17 10:20,38368,153472,1,0,0,0,241,84,6100000000,991070.0625,6045370129,982194.3125,54629871,8875.7422,1423840,231.3318,355960,57.833,554.9779213
500445,32bfc49f99f5edd3d94b30140cc9063f5767dad04010c6c18ea1d06f152fed80,12/21/17 21:42,37636,150544,1,0,0,0,225,125,24861310930,4179506.75,24808566041,4170639.75,52744889,8867.0957,1401449.9,235.6015,350362,58.9004,5.140338524
500137,4ffcf76411528f3f4a8958f009a5c869a46399379705adf7397fa58b62d17e7c,12/19/17 15:19,72202,288808,1,0,0,0,432,251,25159498505,4711405.5,25112159340,4702540.5,47339165,8864.8037,655649,122.7778,163912,30.6944,2626.890071
500512,641351787ba1269d69f985979107eb941873abe9b63909cb58ae0ca330b9138e,12/22/17 08:40,39366,157464,1,0,0,0,209,251,17134090551,2783784.25,17079601019,2774931.25,54489532,8852.9414,1384180,224.8881,346044,56.2219,1.777026973
500569,eae57fae85bcc9220bbb458c4afe2f99c4cc5e3a14c592e2f4f25a735f367ca9,12/22/17 17:27,38142,152568,1,0,0,0,246,51,19522412769,3171816.25,19467982616,3162972.75,54430153,8843.2939,1427040,231.8519,356760,57.963,10.4882773
500547,dfd1419cb1de2e75b391875c9bfa4084409a1130ec7fae0d1b2f54f6e9ea199a,12/22/17 15:15,49310,197240,1,0,0,0,334,1,2231492809,362551.75,2177168161,353725.5938,54324648,8826.1523,1101700.1,178.9931,275424,44.7483,43.68920676
500582,ea5bfcd38fbaf48226de7a0c5c9da7e4ead2508d66178d41aff0512652cc4dc2,12/22/17 19:11,38224,152896,1,0,0,0,235,106,4856664204,789064.625,4802365994,780242.8125,54298210,8821.8574,1420530,230.7937,355132,57.6985,4.323208408
500417,cb2d79a3f1fe80e6f55230098aa7353b0581209153d4eaa06f268c406413d5d0,12/21/17 16:03,41314,165256,1,0,0,0,222,251,20882662072,3510644.75,20830385922,3501856.5,52276150,8788.2949,1265340.1,212.7195,316334,53.1798,4.132358287
500641,c158db1efc47120b5d6d6970ee8580982f0264cbff8db99f47147b2d0b721d92,12/23/17 05:52,66869,267476,1,500597,0,0,258,1,3065218491,420264.1562,3001140700,411478.5938,64077791,8785.5391,958259,131.3844,239565,32.8461,42.31407269
500600,80ea09417b42afbb99762bfe303b35cb464f4a4f9dbe47f6cb23952be84bf4dd,12/22/17 22:22,22762,91048,2,500599,0,0,154,1,2553931710,414938.5625,2500000000,406176.25,53931710,8762.3115,2369370,384.9535,592344,96.2384,2.772232083
500154,8bf5dfddf1eaa60cfdfbe5126d880fd1f74f040b32498182ca0b2aeb2908cecd,12/19/17 18:48,71425,285700,1,0,0,0,427,251,23866355756,4469249.5,23819565097,4460487.5,46790659,8762.0889,655102,122.6754,163776,30.6689,2381.966464
500569,f66eb9c51d07526876a402d7ee50c54c192a222c47fa9ec1c3392649ffb5c1f4,12/22/17 17:27,37651,150604,1,0,0,0,239,70,12197797642,1981782.25,12144099134,1973057.875,53698508,8724.4229,1426220,231.7182,356554,57.9295,7.38330397
500715,66abf344e87cb276c25ea2e8fb5106b7c4d9ac89182ef551a044c8ea16c8ea89,12/23/17 17:20,69837,279348,1,500692,0,0,268,12,2814060371,385828.5,2750560000,377122.125,63500371,8706.3711,909265,124.667,227316,31.1667,49.24301782
500455,72c4ec74c1456f0091b25e391f3a32f86f9087cb0e60e24610bf2a92985a7c96,12/21/17 23:21,36871,147484,1,0,0,0,212,166,12338595216,2074276.875,12286949377,2065594.625,51645839,8682.3311,1400720,235.4786,350179,58.8696,3.599303977
500407,f123429acfb14ca59a585bf9874e4e256d66e02eea6b1cb07b899dfa38aafffd,12/21/17 14:49,43643,174572,1,0,0,0,276,87,9338399318,1569905.25,9287004933,1561265.25,51394385,8640.0586,1177610,197.9713,294402,49.4928,96.48867784
500490,375c926c225b469cc25a52649beca9753701d3252eaad92f20064558e940cf61,12/22/17 04:25,37658,150632,1,0,0,0,226,128,9735241075,1581689.5,9682073349,1573051.25,53167726,8638.1865,1411860,229.3851,352964,57.3462,5.18839224
500551,8a5bf5b3e790b053372e7a60840d94d6677c919d9d7c8f6035c3952b341189f0,12/22/17 15:40,38184,152736,1,0,0,0,202,251,21302282252,3460992.5,21249246162,3452375.5,53036090,8616.7998,1388960,225.6652,347240,56.4163,3.759360407
500534,366b764143e2844111a08b18e685564c437a5eaa3442fed4d81d2c4a7cc00b92,12/22/17 13:14,37426,149704,1,0,0,0,231,97,25927060573,4212382.5,25874027638,4203766,53032935,8616.2871,1417010,230.222,354252,57.5555,31.79234049
500605,588036c8d4204c8a069ec496c40d22f598f1191971af534e5f585cd73eb511c0,12/22/17 22:54,36977,147908,1,0,0,0,237,60,9727975993,1580509.125,9675064084,1571912.5,52911909,8596.624,1430940,232.4857,357735,58.1214,6.760914874
500514,b0a50deecce841f389c4216a4c8da6f327e6832f82eaaf2e78591a6108870b42,12/22/17 08:59,37677,150708,1,0,0,0,215,178,15612494011,2536569.75,15559649400,2527984,52844611,8585.6904,1402569.9,227.8763,350642,56.969,3.337142698
500232,462b3f251d68d9e2d2ff546a1f9acf2b347d25f900356937376dd1f7948f89f1,12/20/17 07:43,54157,216628,1,0,0,0,310,246,61571123423,11251021,61524170925,11242442,46952498,8579.7285,866970,158.4233,216743,39.6059,59.75068089
500491,861fbf404286f78678fe2a44309ed08116169978224d1fc68d63c43b0c668abd,12/22/17 04:33,37009,148036,1,0,0,0,232,83,8160079766,1325772.25,8107427756,1317217.875,52652010,8554.3984,1422679.9,231.1437,355670,57.7859,25.55194479
500521,de1427af64aec27a68e987d8e56a9cb7f87746d2e9414d9e43ab2795d1d17c7f,12/22/17 10:20,36904,147616,1,0,0,0,235,66,5158432364,838093.0625,5105799383,829541.75,52632981,8551.3066,1426210,231.7177,356553,57.9293,383.5205668
500355,a60459082a546ffb2489d212fe95a78660cc310c3b01433243560cd6aec6afe4,12/21/17 05:06,43570,174280,1,0,0,0,262,145,14169855409,2382135.25,14119012247,2373588,50843162,8547.3906,1166930.1,196.176,291733,49.0441,37.36235037
500499,382a7a30d5ecab7668a0400e5576906fd62583c7b124c2bea1fed5fc1dd889d3,12/22/17 06:16,36846,147384,1,0,0,0,238,49,23904649444,3883800.25,23852067664,3875257.25,52581780,8542.9883,1427069.9,231.8566,356767,57.9641,34.78817957
500561,4d6de6d98dbf7a815bf568fdbec1dff2082301c92ae6f3f5f93d421a426bfac0,12/22/17 16:30,37094,148376,1,0,0,0,224,119,11367553682,1846892.125,11315093755,1838368.875,52459927,8523.1904,1414240,229.7728,353561,57.4432,3.635073736
500504,d8fbadc4e4fd43543beb2dd7a0dd66a2936e3d2ba96c26b7c8ea6b2271782625,12/22/17 06:59,36713,146852,1,0,0,0,235,61,4316121076,701242.3125,4263699178,692725.3125,52421898,8517.0117,1427879.9,231.989,356971,57.9973,7.827522611
500488,b973b138dc2967468b31afe4655f639013ed74fdf1099af07d8740f5f8730124,12/22/17 04:16,37407,149628,1,0,0,0,214,172,7475809541,1214598.5,7423434945,1206089.125,52374596,8509.3271,1400130,227.4795,350032,56.8699,1.705191882
500378,317443b0542ffa10037ee5c9b2e835f97ef2d0ae7f9d37b0affb4907ab4995a5,12/21/17 08:31,43551,174204,1,0,0,0,255,176,12527816206,2106087.5,12477213813,2097580.5,50602393,8506.915,1161910,195.3322,290478,48.8331,5.190077047
500464,c5d017ec2f0bf5a5b00cdb2c72a3b48997cec299952ae1ee7be362f3b30fe8e1,12/22/17 00:57,37471,149884,1,0,0,0,215,167,17476608731,2839433.25,17424265970,2830929.25,52342761,8504.1543,1396890,226.9529,349222,56.7383,6.257306424
500418,4b18b7c729be75ff5e1ce4ceedd0223633235490888a889564f0283eb45f390b,12/21/17 16:20,39742,158968,1,0,0,0,218,225,15567926778,2617169.25,15517367128,2608669.5,50559650,8499.7285,1272200.1,213.8727,318049,53.4681,3.599610275
500377,3d8eea031b85a6acbb14f76e325cbed709ed044e952cbebe8ea4e0ffb11ce461,12/21/17 08:14,44029,176116,1,0,0,0,241,249,17147448976,2882707.25,17096898193,2874209,50550783,8498.2383,1148120,193.0146,287031,48.2536,5.127921263
500528,51beba6e4bcba98a3c65f8a52384014a6a2d35c938e72158784fad440a023470,12/22/17 12:11,37433,149732,1,0,0,0,215,164,24480829772,3977412.5,24428528082,3968915,52301690,8497.4814,1397210,227.0051,349302,56.7513,43.47668598
500514,1e179dec69dcf6cc47dc818fabecc0930ad813e44b1e7f48298b345943f39930,12/22/17 08:59,37341,149364,1,0,0,0,212,180,10373588406,1685402.125,10321302306,1676907.125,52286100,8494.9482,1400230,227.4966,350058,56.8741,1.526212461
500290,fcefc9da2fdbdf52aa56f23eba32aa07610a4ab095ecc177b6417f63ff7d2d2a,12/20/17 16:57,48787,195148,1,0,0,0,273,251,23435737947,4282462,23389251973,4273967.5,46485974,8494.4805,952835,174.1136,238209,43.5284,5.025670427
500607,df71f4c308509e04c3587dee9884e9198fc0912bfb861c794e5a49ee1be4fa31,12/22/17 23:06,36528,146112,1,0,0,0,237,43,17889786654,2906562.5,17837552447,2898076,52234207,8486.5176,1429979.9,232.3291,357494,58.0822,4.903880375
500351,de67ded185af6c0737aca86f6d6cf69633ef4eeb196c77213763328268c15abf,12/21/17 04:13,62046,248184,1,0,0,0,1,1838,40100000000,6741327,40049520230,6732840.5,50479770,8486.2998,813586,136.7743,203397,34.1937,9.792939815
500418,36df85b8b70fbe4599f9f9590d52e12f89ca5d02db542ab37d061403384e0b14,12/21/17 16:20,39217,156868,1,0,0,0,229,162,9411168236,1582138.75,9360770733,1573666.25,50397503,8472.4697,1285090.1,216.0407,321273,54.0101,4.180900216
500401,e74b62335e12986a649105fdd83c06102ddd4824bf0a1a3018c6e829492f79a5,12/21/17 12:14,42998,171992,1,0,0,0,269,94,25503105168,4287400.5,25452755754,4278936.5,50349414,8464.3857,1170970.1,196.8553,292743,49.2139,49.90027079
500519,188e690f89722e43e51694953a3bd07dc91daee9aa97c9b07eb0f16b79da757d,12/22/17 09:21,36608,146432,1,0,0,0,229,83,6130340442,995999.4375,6078308921,987545.875,52031521,8453.5869,1421320.1,230.9219,355329,57.7305,0.699369604
500529,4b0420d30c711a4270099ade645e0430e1f5db63f44d152366e2c664bb825aea,12/22/17 12:21,36654,146616,1,0,0,0,226,98,4600000000,747364.3125,4547995886,738915.1875,52004114,8449.1348,1418780,230.5105,354696,57.6276,266.4722361
500447,ee0580ab035c8fec51cf30891434b792ac37e0e08c0e44eebde1b633314ab2df,12/21/17 22:16,35560,142240,1,0,0,0,201,176,8001407733,1345139.75,7951721971,1336787,49685762,8352.8174,1397240,234.8936,349309,58.7233,2.736473559
500557,2cc939d83e53b74c053299643470ac1dec9f42a79c174cb5e8f3b8c12d0fc949,12/22/17 16:05,36450,145800,1,0,0,0,215,139,9842341374,1599090.125,9791007679,1590749.875,51333695,8340.2109,1408330.1,228.8124,352083,57.2031,1.95578654
500488,011b0afc43dd3b06346aa293d30917c33c1da3e2cfd70630b6b483bec2e5dbc6,12/22/17 04:16,36605,146420,1,0,0,0,207,182,14797867318,2404216.75,14746582341,2395884.5,51284977,8332.2959,1401040.1,227.6273,350259,56.9068,3.201525393
500537,8fb64b394543363b3858d249ab3db2d53d5fe49d10a94329a56eb35f140aab42,12/22/17 13:26,36415,145660,1,0,0,0,211,153,23303926588,3786200.5,23252901587,3777910.5,51025001,8290.0576,1401210.1,227.655,350302,56.9137,2.744205492
500506,3fa38b7779020abbc29f6f41bdaa12cfaab590a0374cfcb8d2f76fbd717a3cf7,12/22/17 07:28,35927,143708,1,0,0,0,222,95,6454765588,1048709,6403750626,1040420.563,51014962,8288.4268,1419959.9,230.7019,354990,57.6754,127.8318645
500522,dfb641d050e7658ed96f2e990ce145deb94214f483b36d75e07d02fe37f0f623,12/22/17 10:36,35786,143144,1,0,0,0,226,73,4600000000,747364.3125,4549002869,739078.75,50997131,8285.5293,1425059.9,231.5299,356265,57.8826,318.5187002
500539,22d6822f2de8fb113596c0e7698e248093d831980808778dbde2be8403dcd062,12/22/17 13:56,36462,145848,1,0,0,0,204,189,10780499686,1751513.125,10729526207,1743231.5,50973479,8281.6865,1397990,227.132,349497,56.783,2.628480835
500756,e79c964e48329f6ca26e4cb10f6842c160fee6ab9522c1cccc71833201ddbf45,12/24/17 00:55,39388,157552,1,0,0,0,237,130,20016928744,2965678,19961144988,2957413.25,55783756,8264.8369,1416260,209.8314,354066,52.4579,138.2435421
500485,0751682ea637502b3b54fd5c1e8e70ee0dcda61298aed63478d50fab93deb6b2,12/22/17 03:35,36055,144220,1,0,0,0,209,154,33016402493,5364191.5,32965818230,5355973,50584263,8218.4502,1402980,227.942,350744,56.9856,3.976931037
500515,6b9287fcccb6c72cf86ad6d39d38799b46d6f2018d7641fda56b9a0ec304e622,12/22/17 09:02,35610,142440,1,0,0,0,220,94,6483548537,1053385.375,6432997939,1045172.375,50550598,8212.9805,1419559.9,230.6369,354890,57.6592,1.516114387
500509,1e64a1a9db16cae35eb679651e46bd00db84fd8c6f0d7acf45261b37c0f35bda,12/22/17 08:05,36179,144716,1,0,0,0,202,188,20647545073,3354617,20597062810,3346415,50482263,8201.8779,1395350,226.7027,348837,56.6757,2.497839537
500427,4db659fbedf53595372a5d23db8d12a681cd0182e24606a03e7c29ea2f7b18e4,12/21/17 17:28,37929,151716,1,0,0,0,222,153,7432747095,1249540.625,7384018096,1241348.625,48728999,8191.9727,1284740.1,215.9817,321186,53.9955,1.852771745
500507,a6a189c9743bf1ab2f153b8f2810f404c136ab646fada83da2e9948611a19dd8,12/22/17 07:48,35960,143840,1,0,0,0,201,188,38910963878,6321883.5,38860690691,6313716,50273187,8167.9097,1398030,227.1388,349508,56.7847,7.750499492
500280,29eedbb13d6923d188dedbb40c546977675e69e8963ea434f677412c668ddabb,12/20/17 15:49,51364,205456,1,0,0,0,291,251,16083008415,2938882,16038338440,2930719.5,44669975,8162.6387,869675,158.9175,217419,39.7294,39.56563287
500574,897e5f7942df0cf81e15b8ffd7338383aedbdf1a8f195318958fd0b5c8f2e9a4,12/22/17 17:59,35315,141260,1,0,0,0,220,84,8155371065,1325007.25,8105154450,1316848.5,50216615,8158.7183,1421960,231.027,355491,57.7568,1.808567604
500490,a39df4d71a59d5c9ef87b29bdecc12474f81b6bccdccbc2069faadb3ef316de4,12/22/17 04:25,61692,246768,1,0,0,0,1,1828,43300000000,7034972.5,43249793506,7026815.5,50206494,8157.0742,813825,132.2225,203456,33.0556,37.68202546
500523,c6b342e4eae4033d10b2ea37accc3b9fff1d461d1f42909b68eaf908c5d9c227,12/22/17 10:44,35126,140504,1,0,0,0,225,58,4500000000,731117.25,4449803813,722961.8125,50196187,8155.3994,1429030,232.1755,357258,58.0439,334.1010081
500447,0a82b0ec1ac1d19a401eea8f4410548e50949671a525153098a0f24b37b9b1ae,12/21/17 22:16,34466,137864,1,0,0,0,205,125,8741306205,1469526.25,8692805645,1461372.625,48500560,8153.5693,1407200,236.5685,351800,59.1421,28.46626501
500451,7d8bee9e2c4f792e65c1802c8f80ba9f584496453227aab6ab3e20f0f6b45b5f,12/21/17 22:45,34539,138156,1,0,0,0,203,134,10446873079,1756254,10398421296,1748108.625,48451783,8145.3691,1402810,235.8311,350703,58.9577,2.160558399
500069,730e97a235142cb16c2e3ec32b81288b657353bea04bd0d9657e3cbf34fb6249,12/19/17 04:19,79559,318236,1,0,0,0,497,184,33593487091,6290767,33550030216,6282629,43456875,8137.7998,546222,102.2864,136556,25.5717,3168.740847
500499,9f477c5e60634c0122b9f7e36f6857042c0d3580b95ead09ef19e5d558ce6f96,12/22/17 06:16,35188,140752,1,0,0,0,221,77,10644288729,1729382.875,10594205295,1721245.75,50083434,8137.0806,1423310,231.2459,355828,57.8116,16.855883
500569,7f8eddebcc5abbbfb5a48796dd2af670162124ed248ffd1ba33dd9391f5704d0,12/22/17 17:27,35032,140128,1,0,0,0,223,64,8308693600,1349917.625,8258644448,1341786.125,50049152,8131.5107,1428669.9,232.1167,357167,58.0291,4.546964096
500350,49082ea1b2c6dfd3593d4a04be4cc10cf2d982989b31160013665039724ed62f,12/21/17 04:12,41511,166044,1,0,0,0,241,178,14982361245,2518728,14934109704,2510616.25,48251541,8111.7061,1162380,195.4111,290595,48.8528,22.24192386
500497,c25c20dc63df943f7788bbdb8597fe71d16d036411a48fb4cb5e9202251abf94,12/22/17 05:22,43674,168072,2,500419,0,1,291,1,259913888,42228.3398,210000000,34118.8047,49913888,8109.5342,1142870,185.6833,296979,48.2503,8.699585541
500505,1bb16e25f20ff908055a344dc226febd86b5ebcef7eb11b9fdf9790c0405f24e,12/22/17 07:19,35655,142620,1,0,0,0,201,179,50568472229,8215885,50518568384,8207777,49903845,8107.9023,1399630,227.3987,349908,56.8497,15.18810017
500297,7d69a2040cff5b2e3ff064a3e8f6d07efb1cba2296937add201da1cdbfe7b410,12/20/17 17:59,46151,184604,1,0,0,0,272,179,8577528031,1567389.75,8533183496,1559286.625,44344535,8103.1704,960858,175.5796,240214,43.8948,37.53529286
500494,04a0d322d933d055959fd7e6f4cbc12f136f41ef4e7de49f29ee934b68d914d9,12/22/17 05:17,59859,238672,1,0,0,1,1,1767,20295949160,3297493,20246083419,3289391.25,49865741,8101.7119,833053,135.3465,208930,33.945,7.364328775
500729,cac10a5117614271568dbc326b30aff9ee1f6c2aef2a4b377e9943a5912bad79,12/23/17 19:21,71381,285524,1,500717,0,0,274,12,2809232564,385166.5938,2750190900,377071.5312,59041664,8095.0493,827134,113.4062,206784,28.3516,49.36558377
500323,da051772546001e9d12f55692c39a0b7cad6e1070731bb50cf416eb33da9899d,12/20/17 23:36,42309,169236,1,0,0,0,232,239,15738804653,2875985,15694510829,2867891,44293824,8093.9038,1046910.06,191.3046,261728,47.8261,38.24563072
