Block_ID,Hash,Date,Time,Size,Weight,Input_total_usd,Output_total_usd,Fee_usd
404354,f8ad5d9cc684ecacf5a9bfc8e7d554205614c675b11602bb3366fe7d9d0cf44c,2016-03-26,2016-03-26 10:57:27,521,2084,210303,210289,13.9436
404354,3a27b0ab1866e70006694760740cbbdabec3a9ea3f7b81a80b2dbe7698c727a2,2016-03-26,2016-03-26 10:57:27,520,2080,210303,210289,13.6347
404354,b0d8bfe27739eda319b867fc5a37888b14094f4fa4f4170502236d10cb73608f,2016-03-26,2016-03-26 10:57:27,634,2536,210299,210285,13.6296
404354,91824d70409a3a4774d040e8ca2c6c7343ac47d8a619cd29cfc92c0adc18b708,2016-03-26,2016-03-26 10:57:27,668,2672,210303,210289,13.9429
404354,d8a5733a6342d21a6ed1a331e9d6930be7dd90522784ced0620e56b6aba3bc67,2016-03-26,2016-03-26 10:57:27,669,2676,210303,210289,13.9415
404354,155eef1aaa8a235ea3067740b3ce222ffdc75e815e7ddfa3470e7e07ce2ae521,2016-03-26,2016-03-26 10:57:27,2406,9624,3913.01,3910.88,2.1285
404354,389aa0f497c37b6493241ac7df8c7c571f535d847d8197b083aeb1a35e606354,2016-03-26,2016-03-26 10:57:27,5390,21560,7829.85,7828.71,1.1368
404354,e71644aeb65cee77a466f0db354c1171a1a6e5e0459596f8550d6f82451dd06f,2016-03-26,2016-03-26 10:57:27,64511,258044,210299,210285,13.5968
404354,e0e61353241201d5d9453fd02b6684b6a6e324a657e343e84bb9e83dce8aea04,2016-03-26,2016-03-26 10:57:27,64347,257388,210299,210285,13.5407
404354,4e924de4d9b234eb356a95dc3488ada2c3d3925dde793bdb8dc33bcdad7cb7b6,2016-03-26,2016-03-26 10:57:27,64828,259312,210303,210289,13.6368
404354,a15fd7ceeb97ed3ee5592cdad65b592c2c89624dcb35f3dac059366098ea97e5,2016-03-26,2016-03-26 10:57:27,63209,252836,210302,210289,13.2957
404354,0790dcd2fd1c2955212ff7f9320c625d3d9cba1e72d8dafbee42015d4707856e,2016-03-26,2016-03-26 10:57:27,65116,260464,210303,210289,13.6967
404354,b68ab48605f8d4e2e61c674289cf013b574c855f3662cca17a132f7e899965e0,2016-03-26,2016-03-26 10:57:27,64230,256920,210303,210289,13.5102
404354,2c9645ec5d9be5e670216af5898e58b432f1cce501811ee3aef0a59b5aced4e6,2016-03-26,2016-03-26 10:57:27,62762,251048,210302,210289,13.2011
404354,054863783397105cd86673be860de73f6bb9f4b2e2d9754b51e3e345b0efa164,2016-03-26,2016-03-26 10:57:27,65707,262828,210303,210289,13.8199
404354,c180269e4290038f30a2823a6753e7904c3d20dd5ec791aba4f3e64d05344c62,2016-03-26,2016-03-26 10:57:27,63794,255176,210303,210289,13.4164
404354,38ab4972e1f61e9a09ec76d2603fe39336b93579416e4c7a8044036db8080ac1,2016-03-26,2016-03-26 10:57:27,64204,256816,210298,210285,13.5022
404354,22626217c04b2fa94d03841839e8c146d700c49a9051570935227970db1b4670,2016-03-26,2016-03-26 10:57:27,64059,256236,210298,210285,13.4709
404355,2fb4d9edd5541bc23826556dea1d09532c94261acbe11efd0e1f2cf3d0406af2,2016-03-26,2016-03-26 10:59:40,669,2676,210303,210289,13.9444
404355,8832538681c1ec0d7221345f75c03743a7c47eb42b0931790112ed9dd3449253,2016-03-26,2016-03-26 10:59:40,39318,157272,7134.71,7101.27,33.4404
404355,1728987767e15a7af2093184b77792b80729b7ed67d293cc2c3d2f59b59edfb0,2016-03-26,2016-03-26 10:59:40,11947,47788,11533.3,11531.8,1.51405
404357,336ff35b6345269f7a78306794677d4c0e7e7a35c708449f40a5d79bc02bd264,2016-03-26,2016-03-26 11:06:10,69054,276216,210300,210285,14.5332
404357,787ebd9438cc3d9895fc0084e5cf6a63e457c859f64e67404a4fa50ef7242639,2016-03-26,2016-03-26 11:06:10,1700,6800,152.439,151.407,1.03225
404357,d834f7cfa5a3442f5f3dc792e2c570f058a3f63861d5e9d8a3c17c22b608e80a,2016-03-26,2016-03-26 11:06:10,4320,17280,3040.26,3038.44,1.81728
404357,051c5d93a04182abf01c1e942af1608afddf2fd203db6fe03a39586e1365715f,2016-03-26,2016-03-26 11:06:10,67305,269220,210299,210285,14.1921
404357,c17b8108bce8182fb40e4692ba5d391dc4fae9cd417bb6cb3c30dd19b5dc6c20,2016-03-26,2016-03-26 11:06:10,69561,278244,210304,210289,14.6594
404357,a8acc968c2121f0621fbecc7aacaaef8786f6d396dce2f1ea2c8e14084e48d7b,2016-03-26,2016-03-26 11:06:10,66307,265228,210303,210289,13.9728
404357,eda905b295a13b52680c100a2429b8321973e0fd5c3e4dad3f640f4ab86b6c5c,2016-03-26,2016-03-26 11:06:10,68210,272840,210304,210289,14.3698
404357,90bb64a75864034f59000fccdc10a5a7644bbe6bc46a01eebf1d9ba00ef06334,2016-03-26,2016-03-26 11:06:10,10546,42184,383.75,382.719,1.0311
404358,28c114769c103155eab2b35bbbad27ad66be622ca8f4f9d615d1338f2db80034,2016-03-26,2016-03-26 11:18:10,4353,17412,7776.82,7775.82,1.00092
404358,e9a9d0634d7187fe9514d6374b4fedba4527b6893c7d4d70d18b7be9fd7e5fb5,2016-03-26,2016-03-26 11:18:10,69975,279900,210304,210289,14.7507
404358,6cf0ee464970716767984687fed2f486c7de5f104b4c546e9adb985a59039151,2016-03-26,2016-03-26 11:18:10,71026,284104,210304,210289,14.9376
404358,58d2ac18f7a460610d8050249003c116c014e787b718bc85b17fd0a3ea0565c8,2016-03-26,2016-03-26 11:18:10,71759,287036,210304,210289,15.0913
404358,a1cd16af946d3246387bc13aefc032185d8820167db77b6bcfb59b262062be07,2016-03-26,2016-03-26 11:18:10,70430,281720,210304,210289,14.8104
404358,81517fa14bed6803d9832b324fefc5a500f8bb1fde80ba73b8fb569341fded04,2016-03-26,2016-03-26 11:18:10,226,904,357.611,355.929,1.68228
404358,1ce53aad9167c5e5d474792cf3dc1d515edfe5be1ab95c70b6d37e5700ccc6aa,2016-03-26,2016-03-26 11:18:10,16673,66692,1567.45,1565.09,2.35519
404358,947c621de7993fcd6b61d23c80bdbcfe61b87ebe9780080b08e11666c53893bf,2016-03-26,2016-03-26 11:18:10,15573,62292,2017.4,2015.21,2.19434
404358,121a8b60dda5853aef658a8e289aa915b225b719d1e92b4bc4014dfc8ca6085b,2016-03-26,2016-03-26 11:18:10,15921,63684,2134.49,2132.25,2.23903
404358,e71df535c7f9f85c041bd9a0ab044f729027dd48840246d23c16144e4689258e,2016-03-26,2016-03-26 11:18:10,8042,32168,722.747,721.617,1.13069
404358,209585b40512bb0201b99d2bd090a1cb8f33cc7bb39de77cc7358fb2de631162,2016-03-26,2016-03-26 11:18:10,14149,56596,2138.85,2136.88,1.97089
404358,a8d93e9465bd3e70aa2977e44e4b92deb5c0cd1e65a67e5f9e1af4cc30f21b1d,2016-03-26,2016-03-26 11:18:10,12951,51804,1422.96,1421.17,1.79212
404358,25de713766697dec1ee9fa342c0220d8d21370cca879ca9d4d596008723e93c8,2016-03-26,2016-03-26 11:18:10,12092,48368,1799.16,1797.5,1.65805
404358,9a76075d262a3cdc6a1078cd8003b36c239eace76cf133ffcd2d5a2e69c51ee5,2016-03-26,2016-03-26 11:18:10,10840,43360,4098.05,4096.57,1.47928
404358,6e63947f6eb12d8c50934db2c84b06d30251b09ae2e8feb6bde1dcf57460d17f,2016-03-26,2016-03-26 11:18:10,11497,45988,3965.69,3964.12,1.56867
404358,cdc318057b435e15898f7bc3c699764e063315ae899984a6a9929e3e28359f1e,2016-03-26,2016-03-26 11:18:10,10597,42388,2653.15,2651.72,1.43459
236130,60412a058432bd5a18eebf2f7e98f4cdbbaacf1ec970ee5593e6d88e88b900a6,2013-05-14,2013-05-14 06:55:40,226,904,1513.58,1512.42,1.1634
236131,968153abb3c72dcec7d7f31f302ced227daceaaf390c240d145dba1f39e4ef0b,2013-05-14,2013-05-14 06:58:05,2865,11460,9283.23,9281.72,1.51242
236131,0b06f9e0c372c956938b64f8252feb9a58622a2fa09f2ff81c6c076ee8c33f76,2013-05-14,2013-05-14 06:58:05,20226,80904,2840.67,2839.28,1.39608
236132,bad440d247e042fa341b440e7ad7c13696a2009d637606eb12ad561c68802f16,2013-05-14,2013-05-14 07:06:58,437,1748,376.942,375.778,1.1634
236134,d6750919c57f200cd777fc7a593bf60726ccabef7c99e3dcdd9e4d0804c39668,2013-05-14,2013-05-14 07:25:39,489,1956,2384.97,2383.81,1.1634
236135,7a43767adf551562a900a75441243346e4dcf52a06bfcf1b489f5a21a75dd800,2013-05-14,2013-05-14 07:54:23,8537,34148,824.98,819.745,5.2353
236135,f0715704863fe76dada8f040c97f43668e694a16ca26ed7244e3ae8f88af138c,2013-05-14,2013-05-14 07:54:23,24056,96224,18.0327,16.2876,1.7451
236136,72f2d088c89e30d67f52f9b38c7f16c232f757ebd5518fbb8e4c8e82191b52ad,2013-05-14,2013-05-14 08:00:15,373,1492,11634,11632.8,1.1634
236139,b7aa1d3f1ea9e0b2d7282ca93e6e1a8a52c17dc351884ca0166e22742cb32d63,2013-05-14,2013-05-14 08:23:44,649,2596,867.529,863.253,4.2755
236141,38e3f210780ea8185323b60074ef563dd350dc9286fb58f690ebce708fc7a3c3,2013-05-14,2013-05-14 08:36:24,227,908,1628.76,1627.6,1.1634
236141,fd1ece54312e955ea312b55d48d4a82d0c60bf2e5c2bd79fb91dc3d90a081dd3,2013-05-14,2013-05-14 08:36:24,340,1360,95.0253,93.8619,1.1634
236143,caf3527124731a53ec8b3cb85667ff7505ed8a61570fbb6e73071beaea6aeb22,2013-05-14,2013-05-14 08:52:26,1877,7508,292.711,291.548,1.1634
236144,2dda8b5c6b8d94458ed93412978b07375e183dcdc796e9cac271ab4248afb867,2013-05-14,2013-05-14 08:59:50,20730,82920,21.5728,20.3512,1.22157
236144,9ab2e6351646a314431c24b6e59b57242c44a8894d460e3598e2a8524151b290,2013-05-14,2013-05-14 08:59:50,20731,82924,19.8776,18.656,1.22157
236144,ede110ca29db8bec15466232bd612cb47871d5ad6e6126cd568c54b6cb3b1a14,2013-05-14,2013-05-14 08:59:50,20765,83060,18.1824,16.9609,1.22157
236144,2ca61c932a6a90e1c255719faf4d46f3fcf4be89fc9328c7adf275b944186042,2013-05-14,2013-05-14 08:59:50,20867,83468,16.4872,15.2657,1.22157
236144,5fd23a653286b086bed3ad1635fdba938d24fda0dfe0d588ef099b6f9af00208,2013-05-14,2013-05-14 08:59:50,20900,83600,14.792,13.5704,1.22157
236145,eca90278c6ef49e180c79dd51913cbb0bc1f2a5bafcb309f24ceccee7c4aa7b3,2013-05-14,2013-05-14 09:04:23,257,1028,50.0262,48.8628,1.1634
236145,f05c03c6f7fccd09de69c178cd68ef6155461e7d3f2ae4b13ac0df12c2dc7957,2013-05-14,2013-05-14 09:04:23,374,1496,526.934,525.771,1.1634
236147,f281e7eb8a79095887ccb66ef5ff295a7c64e811befd8a5f0114679cf62008e5,2013-05-14,2013-05-14 09:57:28,439,1756,236.385,235.221,1.1634
236147,a9591e055312ccb5db80126e2c77db0f8bb4642c00cbbd244946b37cd20a9980,2013-05-14,2013-05-14 09:57:28,965,3860,2329.13,2327.97,1.1634
236147,4ab95ef01c662d1c1bdcc3efe0b34190a16098e90a86acb86ddb5759179b76c5,2013-05-14,2013-05-14 09:57:28,375,1500,4073.12,4070.8,2.3268
236147,3f92563d52cd3689070bbd2a808ce3a617047246e70976f437dbcefe2e97e8b3,2013-05-14,2013-05-14 09:57:28,192,768,105.869,104.706,1.1634
236147,f5ad81204118de1120cffb7b56b498c9e77f41f2f99f4e38566aa0c943beb1e0,2013-05-14,2013-05-14 09:57:28,20750,83000,8.30464,7.0249,1.27974
236148,e67a6738d1e5d83c7c727d6f1ab6f02918ba83198472a2b3a8add0d6414493b6,2013-05-14,2013-05-14 10:21:39,1306,5224,271.072,267.582,3.4902
236148,0af5050839bcd64dbb8f649ab5c44cf366e1377a67a73c9e2816a87e69cf8bab,2013-05-14,2013-05-14 10:21:39,522,2088,351.347,350.183,1.1634
236149,194a3370c0dee73c5d59f221d5cd2b4f3f1178b60d1849a838511b1094361c22,2013-05-14,2013-05-14 10:37:42,257,1028,199.162,197.999,1.1634
236149,60ac36137740ba7ac06104309dc8de4e62651440515b286ee1a1436aa61e9b02,2013-05-14,2013-05-14 10:37:42,257,1028,116.105,114.942,1.1634
236149,7214c66109ffa3ac120a8f5c6e27d19cb9316eea88b4eb036c4ba569373b17bd,2013-05-14,2013-05-14 10:37:42,258,1032,85.8566,84.6932,1.1634
236149,d4f19c550236817647f34316a5fb62f0c4294a4f89182f279a5289e267fb7d91,2013-05-14,2013-05-14 10:37:42,258,1032,33.5036,32.3402,1.1634
236149,10830bda73e2364c0f57c80416a3aadcd7efd5029c3020ab298e0d743232a3cf,2013-05-14,2013-05-14 10:37:42,259,1036,26.3859,25.2225,1.1634
236151,0fd495d72387a93916b7eb763e6842a24bac8bc7f13fd7ab1a19d52fb49b8f36,2013-05-14,2013-05-14 10:43:44,258,1032,58.2819,57.1185,1.1634
236151,e77a3e1dc197e20e8c20e577f6f3b88eee25ddb80c569ab962c29dbffea2ff65,2013-05-14,2013-05-14 10:43:44,258,1032,58.2819,57.1185,1.1634
236151,e00582a4e65481fb39482107fa7b17dae212279e4371218946361c95c7ab796d,2013-05-14,2013-05-14 10:43:44,259,1036,168.914,167.751,1.1634
236151,0a14cfbf101ad561163346c868d8cf1a1c82bd72edba210bef11b9cfc4d0a935,2013-05-14,2013-05-14 10:43:44,798,3192,13.9666,12.8032,1.1634
236152,667496404ab6557c499ffb8a6072cab3e710c92b2d1449a3fde7eb8187d8266c,2013-05-14,2013-05-14 10:45:56,45039,180156,2.59516,0.21019,2.38497
236153,fe6f9dfc321f75ec00fe26c5a769fa5867adcab43703623e52241fc3322a6020,2013-05-14,2013-05-14 10:48:57,783,3132,8840.68,8839.51,1.1634
236153,42feb5fc3cf4b010726ba7c387cf84736b07a9013c041e50a771b2e3e011331d,2013-05-14,2013-05-14 10:48:57,257,1028,37.7071,36.5437,1.1634
236153,f4d30285ae845ef52622741694dab253c4dfb42600993043897f410a79b74752,2013-05-14,2013-05-14 10:48:57,258,1032,45.4845,44.3211,1.1634
236156,167ea5e49de114f9a3c24b70c0bc9b1212fd5cbf6b75da04530494e1240444d0,2013-05-14,2013-05-14 11:08:20,226,904,929.615,927.288,2.3268
236158,a8639a9bfc8b99d0ba396b92eee1ea8e1983ab9ad0ecaecac38ae637b5e80817,2013-05-14,2013-05-14 11:40:59,5654,22616,41531.2,40798.3,732.942
236158,1f92c75cbc6a6624d38edd5f334ea8269092e0a480bfcd71a852ddde93f3dbe5,2013-05-14,2013-05-14 11:40:59,2417,9668,738.643,737.596,1.04706
236158,398aeea5872344821f4a66c9ced88aead97ddfb0d5a132f352f6cdccac8a7a74,2013-05-14,2013-05-14 11:40:59,2597,10388,1272.71,1271.67,1.04706
236161,b81e95f255b4a8ae5e6639bba6a986510c230f253c15c07e05113e4a3db8e860,2013-05-14,2013-05-14 11:57:56,226,904,119.83,118.667,1.1634
236163,2ac05e77c36c42df9ba8a5345fe1725f04672e991977066d8f13f5e6df39ebd8,2013-05-14,2013-05-14 12:09:46,374,1496,1151.77,1150.6,1.1634
236167,753267e914ce21bfa985de6c91096d5e08f639ae5d2a7157987e12144c5eb316,2013-05-14,2013-05-14 12:30:52,27061,108244,8725.5,8723.87,1.62876
236170,147e5949e8ac16f336387d6e84ca9a2483f2e741907086ae49a311e2a211a987,2013-05-14,2013-05-14 12:43:59,1559,6236,9309.58,9308.41,1.1634
236171,201245991614691f41480a58ad10fff3b96bb1eb4ceccaff49338e30834f5d02,2013-05-14,2013-05-14 13:02:18,226,904,10729.9,10728.7,1.1634
236171,1068a1fa9e503ab44d65f605a8c389910ec6b1ba15086d5b794ba3c913ae8b02,2013-05-14,2013-05-14 13:02:18,373,1492,9314.12,9312.96,1.1634
236171,4a3b3e5beca57e1e07dbd696c6c22c3258698b8cbf4add10f712fbb1206694d8,2013-05-14,2013-05-14 13:02:18,520,2080,9311.2,9310.03,1.1634
236171,c336ece1ba73989dab2b33d3b37fc2484e5256a9a129ccaf4d6efb5b5278ee04,2013-05-14,2013-05-14 13:02:18,375,1500,121.575,120.412,1.1634
236171,219c8c942374829f07109548cdf9b5e6dbc7e120e312718690257be8e62f40c1,2013-05-14,2013-05-14 13:02:18,9224,36896,356.187,344.553,11.634
236171,ecdeb81d581699db1efd4423a97bf8be1f0a831d6ce17385bc6fe869af28efd1,2013-05-14,2013-05-14 13:02:18,192,768,115.177,114.013,1.1634
236172,4dcaf6413aa578e7f7e56c53032cfa7a113428e48988cf3eea1b4b8a96ef387a,2013-05-14,2013-05-14 13:18:09,374,1496,41.479,40.3156,1.1634
236172,65b43f9c78115215f73b125cb44fd0c2e8013d7add794f7243e8d4ef51f9b89d,2013-05-14,2013-05-14 13:18:09,16418,65672,233.785,232.68,1.10523
236172,ae78c0179b4d6a1abaac63cfb6daa88821ca394032b68d57fe7abcad27b35b92,2013-05-14,2013-05-14 13:18:09,42024,168096,12121.7,12119.2,2.50131
236174,def21a7ace397f2e9e461fdf4fc9ac2f12423254d43834705ae952978f58f0f2,2013-05-14,2013-05-14 13:39:19,668,2672,1166.89,1165.73,1.1634
236174,c1f5caf1c796dec7fde391a6483af456f2ecd08abfd6023eba3c421d162728e3,2013-05-14,2013-05-14 13:39:19,522,2088,131.406,130.243,1.1634
236175,72e1ea0e6c228a0876e98d885cdb97fcd424f41988583a12b6ed47b7541d20be,2013-05-14,2013-05-14 13:47:29,226,904,899.308,898.145,1.1634
236177,7318cdf7694c14b51cebd7a23c5f6d85f0d9df035a475f5d53e9cd3dbab57f4d,2013-05-14,2013-05-14 14:08:10,437,1748,511.896,510.733,1.1634
236177,55547387b5809b27fed7aa6723405cb968fc77f3e8a7095442c1bdccd82c5fdf,2013-05-14,2013-05-14 14:08:10,797,3188,1165.73,1164.56,1.1634
236177,53c0f1a620ebfc1aa93944e9889a012a0231c2f73b1870719c9693c70955fc3e,2013-05-14,2013-05-14 14:08:10,670,2680,9.61605,7.28925,2.3268
236178,6205f44722cacb269f2439e2e1351a188cf9eb1b01af3d5f340089d418d9a1b9,2013-05-14,2013-05-14 14:46:45,191,764,575.883,574.72,1.1634
236178,bedc00cc0f55fca4e0dedcea32be622ac6c8080bae0d4239b221200270839dd9,2013-05-14,2013-05-14 14:46:45,193,772,285.062,283.899,1.1634
236178,e6d9933d58e272578e04ce60c0ff9c0fa49d5d65c3ecd47387bcf08d04d6fad3,2013-05-14,2013-05-14 14:46:45,226,904,40.498,39.3346,1.1634
236178,b65dcd0bd1b4acb367395fd0c86fc9e772393dd8e834518b86307f2aac690586,2013-05-14,2013-05-14 14:46:45,1263,5052,2.40333,0.309211,2.09412
236178,ccbe6c9c85cc035b07c08c588de13232f7d4fe9bbace6b19b400597b7baab61d,2013-05-14,2013-05-14 14:46:45,2151,8604,9.38523,7.29111,2.09412
236179,5e5d42ee2dd81f28cc9cb9d1f3c8302147487c89c839eb03cfe9f76711cdaa74,2013-05-14,2013-05-14 15:10:47,226,904,637.543,636.38,1.1634
236179,385d02533087e8c6d9432d7b0298ae5cd5c48c230a0ece2e48a8ce744af22278,2013-05-14,2013-05-14 15:10:47,226,904,254.785,253.621,1.1634
236181,df8a8c350b3dc2c93923425fd5b60a3cf16e5502814ee97990a25e2a17a0a2d1,2013-05-14,2013-05-14 15:41:20,374,1496,21.6874,19.7096,1.97778
236181,b4d6ba48e59c79c5498f3a18dbf305cda2d3a6cfde157e1722a975c2e36a4071,2013-05-14,2013-05-14 15:41:20,225,900,290.284,289.121,1.1634
236181,917bd34ef68d8c4e65b001327240db402b3b8972b189807497b85cea4b908bbd,2013-05-14,2013-05-14 15:41:20,374,1496,155.396,154.233,1.1634
236181,531e9dbd189264df787c8921331004137d60b2f9577ddfa7592a750984cd5476,2013-05-14,2013-05-14 15:41:20,15907,63628,94.2355,82.6015,11.634
236182,6a8fa053b7dd942a8f5c50f3250157d65e45d7012e8d0979118b054bb42a425b,2013-05-14,2013-05-14 15:51:01,193,772,466.523,465.36,1.1634
236182,471a39da7fe84bc4e5e6e83ec2f5538ae2cca1aa33d414ec603369f12d903687,2013-05-14,2013-05-14 15:51:01,374,1496,7.29761,6.25055,1.04706
236183,d0f1a25f8f5d9ba34ad1ad8ac974273b22dc922b5b4d9f01feef4022f1da9d27,2013-05-14,2013-05-14 15:55:34,45078,180312,3169.68,3167.06,2.61765
236183,edeaa37c70322bb023b8f78a86479359a1657c9a2f790539a3a5f69531fac0d5,2013-05-14,2013-05-14 15:55:34,18690,74760,12.7974,11.634,1.1634
236184,7b1f83f191bde45abe007060df51823e21aedc352a2f3d57e46632869ee8b2ff,2013-05-14,2013-05-14 16:07:45,226,904,465.244,464.08,1.1634
236184,16c24763e931c23866f363a05a5331ab30bfcbc8af285d2af75279c14247cf6b,2013-05-14,2013-05-14 16:07:45,16636,66544,3.4194,2.37234,1.04706
236185,4c97ea70cc003160ec50a9575a02c4a994ad88401de3c356e63dbfcb22309eac,2013-05-14,2013-05-14 17:03:12,4220,16880,5855.39,5849.58,5.817
236185,71a6d6e07431dcc01fdb02e6f84919aa8df9e4fd363cdf966a4fb4bac4c86551,2013-05-14,2013-05-14 17:03:12,2004,8016,119.249,117.504,1.7451
236185,f3e6f933822f6ebc131ed3ddf9215b6811bddfd9e780dc1f0061f4e815068e26,2013-05-14,2013-05-14 17:03:12,2781,11124,235.589,233.843,1.7451
236185,5701a153c020d0d5a4691d7d506816491ef9da867e793d10bee3b0b7a3b2c439,2013-05-14,2013-05-14 17:03:12,671,2684,11.9617,9.28591,2.67582
236188,3b4a121aaa3213f5c363e610714a1ba41c2a44ca53c9585a29757f7a6fc6535e,2013-05-14,2013-05-14 17:17:06,373,1492,23.2788,21.999,1.27974
236188,f59fd8744980e3c18ccd47909eb884f815db5fbe69eaf86cf0ffa103bc73cde6,2013-05-14,2013-05-14 17:17:06,225,900,47.5831,40.4863,7.09674
236188,42445894c020581f985d0bf6be7cbdc4a5987cc1eae3af4b1ccce5119b7e7647,2013-05-14,2013-05-14 17:17:06,13660,54640,22.6482,21.6011,1.04706
236190,60bf3c00e9bb0b58702a37dcc0a4cc8636a053bb35c4ea36f59e13149ce00e85,2013-05-14,2013-05-14 17:21:21,783,3132,18799.5,18798.3,1.1634
236191,78a2f059728ac1c06e83b1f748e582ee01568c046c8551266ff5019a07688194,2013-05-14,2013-05-14 17:36:09,340,1360,88.4184,87.255,1.1634
236191,e35f917e38009bd7f64046c218ca2f121d0174b65106870e11aa71ae01efd0ae,2013-05-14,2013-05-14 17:36:09,1409,5636,2165.96,2164.51,1.45425
236192,d4217271ab7dca21be07015fdda95e47010d1158dc2083930986dd1f276ea8f8,2013-05-14,2013-05-14 17:53:10,225,900,1384.45,1383.28,1.1634
236192,1ca3f40cedcab09942736a2f6ced2fcca9f93151ca162ae0d3e8bebb2fd0ca02,2013-05-14,2013-05-14 17:53:10,227,908,247.804,246.641,1.1634
236192,9a20dfcca978ae0273ef139c713ecd03ebb132ae885adc718e2e2c6e4cf1fbd5,2013-05-14,2013-05-14 17:53:10,2410,9640,14.1237,6.79426,7.32942
236193,891f5e7623fcd4ff81a374ddad98038d2ef41cd45f94b839ce0ebc798c016f67,2013-05-14,2013-05-14 18:13:03,1062,4248,652.282,651.118,1.1634
236193,5c0c2211214b9690f685559882337add024b3fb3a13489ce7b038ee581dec81b,2013-05-14,2013-05-14 18:13:03,3336,13344,3.52366,1.77856,1.7451
236194,53c2b598cc282dfdee022065842c4b804fe32ff5a850a7cf9df240477aef9ac4,2013-05-14,2013-05-14 18:17:47,227,908,381.595,380.432,1.1634
236196,5412990e29c27e9a928defc0bf7354359a18873dcd2a82f26ed8074e1244496b,2013-05-14,2013-05-14 18:51:25,227,908,5.87302,3.08086,2.79216
236196,99bce8f42abd39b1b56b0539f278622c737d98270524d21bd5cc38bab58e23a3,2013-05-14,2013-05-14 18:51:25,672,2688,10.0311,7.58794,2.44314
236198,5155badb993413df35932fcfb8cd0d8bda463b12b6b012202bfe807aee9f93f3,2013-05-14,2013-05-14 19:04:57,226,904,63910.2,63909.1,1.1634
236198,cd693acdd754bac59d52dabc616bc38fbbb7d46aaf40ab8268f3019d00ff889e,2013-05-14,2013-05-14 19:04:57,224,896,74.4576,73.2942,1.1634
236198,6b3bd3657f771799fb98d2bcd7ccf20b3332b01f87fc18c18d81acb688b819e9,2013-05-14,2013-05-14 19:04:57,9435,37740,257.711,255.384,2.3268
315312,e4cfbfee04ae6879766a63a7a48cf0ea38e4953e8c6c14ac50e11208b7934968,2014-08-12,2014-08-12 20:56:54,4387,17548,594.76,591.83,2.92985
315312,f7cbf0c370d616a99998675dc72b8eb8a9525051bdb04273371c41f80a6b721a,2014-08-12,2014-08-12 20:56:54,257,1028,379.709,378.683,1.02545
315312,6cee006f55e02616f73cf96c4c1354f88a74c72e32c1c8c04d539e80311ddda7,2014-08-12,2014-08-12 20:56:54,4250,17000,23094.7,23093.3,1.46492
315313,c2093f7641847ccecf5b1c7465e4414ed0bf7228beccf774532f71d1610cbaa4,2014-08-12,2014-08-12 21:01:45,372,1488,29623.7,29617.9,5.8597
315313,e6482b72d959568d07634ebb0fbd774aca725afb84893e354791edb7e1025869,2014-08-12,2014-08-12 21:01:45,373,1492,31932.4,31926.6,5.8597
315313,e187b8d6b446fa794161e93aa54b56194901f1b57571d0fff77d4d1347e0dfcc,2014-08-12,2014-08-12 21:01:45,373,1492,31425.6,31419.7,5.8597
315313,9639aa8d1082bc88de64bb9133a5645b989685b2026226575d44a81b7a1d6445,2014-08-12,2014-08-12 21:01:45,373,1492,30470.4,30464.6,5.8597
315313,ef4734ba7cc5d504bef92e5bee42e34d88dcb6bde38e447104f840a3c34417d1,2014-08-12,2014-08-12 21:01:45,374,1496,29644.1,29638.3,5.8597
315313,f48a0f0d092eb9e906b20fc92ad38e2cc3d7f39ac3bc39e0afae5d456040a469,2014-08-12,2014-08-12 21:01:45,520,2080,29524,29518.2,5.8597
315313,748f44ec24f60e07420c5f36e096fb867e1a2b2819d58adcb4d56d32a63e319f,2014-08-12,2014-08-12 21:01:45,521,2084,31446.1,31440.2,5.8597
315313,7250e80c6e2afbfc7419a89b39fda4236f35c30724327819cfc724ff4845f7a4,2014-08-12,2014-08-12 21:01:45,34052,136208,92.5644,90.2791,2.28528
315314,04268096db4d2913517f7d80def0f797c8a455ee46a338d1559cfad879e6dc4e,2014-08-12,2014-08-12 21:10:49,373,1492,31935.4,31929.5,5.8597
315314,189bc98e1b3fc1fafc8fe70148ffcf6a1237251b77c018f414aa49f7cce2ac32,2014-08-12,2014-08-12 21:10:49,16937,67748,18692.6,18691.5,1.11334
315316,6abc24b02d895a0906fe347da3a1aeded416432ca05cf4e975757a1b5d6d4098,2014-08-12,2014-08-12 21:20:30,668,2672,29354.2,29348.3,5.8597
315316,346980089ba7b2de70fc16ccf53a386b913a5c1e2943457a2cd0a80042f70bc6,2014-08-12,2014-08-12 21:20:30,2140,8560,85.3475,83.5896,1.75791
315316,0e1bdb84447d6a3c69230267ddd04ea692f3fd529754e91cfae15b9d422a0b77,2014-08-12,2014-08-12 21:20:30,23028,92112,5915.04,5913.63,1.40633
315317,f55289e86eab5401cdea3c2047b1a398e95ab97725695965a7c7037d5ac3883c,2014-08-12,2014-08-12 21:25:58,374,1496,29348.3,29342.4,5.8597
315317,4e36c5419bcc399dcd1ca92e1fcd157002fda14992e6090cc227d5bc9242c553,2014-08-12,2014-08-12 21:25:58,668,2672,29319,29313.1,5.8597
