block_id,hash,time,size,version,lock_time,is_coinbase,input_count,output_count,input_total,input_total_usd,output_total,output_total_usd,fee,fee_usd,fee_per_kb,fee_per_kb_usd,cdd_total
509268,ad2f48bd1b9fa5dfe4306ff1c92bfe816b748d0abaf5ea35a119008f12fe6da1,12/20/17 06:41,51666,1,0,0,350,1,201373676,8164.0107,200120996,8113.2251,1252680,50.7857,24245.7,0.983,2008.991586
509268,cf84fb3ce4082a79bc8ed9a397278cb0846203249726b60df2b016a9d9aa484f,12/20/17 06:41,51682,1,0,0,350,1,172564214,6996.0293,171311534,6945.2437,1252680,50.7857,24238.2,0.9826,1582.96865
509155,13f7b26f310ac2c64de943f8ab7c233918646f1bdd92c5a13549c10330586337,12/19/17 18:39,4064,1,509154,0,27,2,1002860430,27094.8828,1001000025,27044.6191,1860405,50.2637,457777,12.368,0
509275,00c619acf0edda85e305562b19643b3923dba2717fea1d4c95af48ad2c19b433,12/20/17 07:50,2881,1,509274,0,19,2,1002211599,40631.2617,1001000164,40582.1484,1211435,49.1135,420491,17.0474,0
509217,a4b7172cf671d8eaca723a7f1407d93d7177f81ede569654b0d692bdfd99877b,12/20/17 00:47,3617,2,0,0,24,2,31287984,1268.4648,30087984,1219.8149,1200000,48.6499,331767,13.4504,1.596643049
509433,72cbaf94cab472cadcfa2b08931c188368da0c5056f0bf76cdc1dab78f440215,12/21/17 09:55,45955,1,0,0,311,2,10024050410,347180.9688,10022676560,347133.4062,1373850,47.583,29895.6,1.0354,33619.33376
509403,1af1769dbad693fe158e04b93e8984c0ce9c579fff330270423916dc7571e6d4,12/21/17 04:59,13641,2,509402,0,92,2,5002384217,173256.5781,5001014817,173209.1406,1369400,47.4289,100389,3.477,0
509319,90e2c702eb3973a34ad182498d0b439a202ba7a97b08b48dc8ed594b59e88d14,12/20/17 14:03,3618,2,509318,0,24,2,134009474,5432.9585,132847874,5385.8652,1161600,47.0931,321061,13.0163,0
509319,25d5c4acf28cfe473a2c62fb899ce70135a8cb66a65c2e8adb1873822ca88fdb,12/20/17 14:03,3619,2,509318,0,24,2,132190816,5359.2271,131029216,5312.1338,1161600,47.0931,320973,13.0128,0
509270,b043acb93803f431d642f0d2b7998a521c4157b97ad1e581013811ca0b09d13c,12/20/17 06:57,2734,1,509269,0,18,2,1002160063,40629.1719,1001000458,40582.1602,1159605,47.0122,424142,17.1954,0
509760,d878f86ec90163749002304db0bb0bcf2565114c48143e4a2eb109694c611c49,12/23/17 18:58,29900,1,0,0,101,1,2284441411,78890.4375,2283126211,78845.0234,1315200,45.4189,43986.6,1.519,6989.433902
509352,2081e7f039b1a623d5d6f7b748aacb45023059f073ffa1fd2d4751d599956d63,12/20/17 20:22,3471,2,509351,0,23,2,5002067587,202791.8125,5000953347,202746.6406,1114240,45.1731,321014,13.0144,0
509339,8819538de92302a48b26f6dd8596e58e1aebd9494b3fa279def8b0aa4c717893,12/20/17 18:15,4501,1,0,0,30,2,41999564,1702.7295,40900494,1658.1714,1099070,44.5581,244184,9.8996,175.1385112
509433,f2e0fe5c2c3de31f7e3bfd9560532afd68930993c8f7c2ec02ce55de9a592575,12/21/17 09:55,42117,1,0,0,285,2,10080563583,349138.3125,10079304393,349094.6875,1259190,43.6118,29897.4,1.0355,41481.48934
509319,89cf64cf46c80170bb3c717b170b64ca715941230e671283e30d24cf35fbe4ca,12/20/17 14:03,3320,2,509318,0,22,2,24482067,992.5422,23415187,949.2891,1066880,43.253,321349,13.028,0
509661,118dc0a547f903c168575cf64b60104f64e88f6c6bb0cbf073d718b08aa0fd57,12/23/17 04:14,12468,2,509660,0,84,2,5602251038,193467.0156,5601000038,193423.8125,1251000,43.2018,100337,3.465,0
510035,7eb94a2e6c0da485e613a2ae6c4bff49d7e933c9244e8c33b9aec980b490ebbf,12/25/17 18:02,3470,1,510034,0,23,2,1002428773,29708.3789,1001000163,29666.041,1428610,42.3389,411703,12.2014,0
509300,dc99e20cc2fc1c4166b6a504cd1dc2b2f700ee7613ddfd69bd7f7f9ad018232a,12/20/17 11:35,4210,1,0,0,28,2,51119590,2072.47,50092550,2030.832,1027040,41.6378,243952,9.8902,187.2591305
509394,b33f7f59ef3fcee306f5fd346211e5b95980b2e62f8b04b585835a99189af029,12/21/17 03:53,11879,2,509313,0,80,2,6502103061,225199.0312,6500911261,225157.7656,1191800,41.2778,100328,3.4748,0
509224,3ec57ef544bf3c98a4bee87bfe2337ad0ce66513bdeee2458ecdfa4c589fcf60,12/20/17 01:36,50531,2,509223,0,342,2,3393738719,137587.5938,3392724799,137546.4844,1013920,41.1059,20065.3,0.8135,44965.69412
509516,8873fe0fdd2a50046366ebbf5a9d001784e337e315de2b1ff887444e1b6d8c0f,12/22/17 02:30,14244,2,509515,0,96,2,10002650602,287329.1562,10001222002,287288.0938,1428600,41.037,100295,2.881,0
509328,63130f47a9dfe288792e1db46e36177bfa036436425293a7ed2c5669d7807b49,12/20/17 15:21,8890,1,0,0,60,1,51026585,2068.6995,50020265,2027.9015,1006320,40.7978,113197,4.5892,86.90652623
509227,79978641c24f18f1414865e438cd206a89e75a1b67820750ffcfe2dcfe278580,12/20/17 02:04,668,1,0,0,4,2,1637104414,66370.8281,1636104400,66330.2891,1000014,40.5422,1497030,60.6919,242.4047702
509216,21740a04ce825be5cbc4691e4ce54d465db0ca5874ac0ea34718832791487cf1,12/20/17 00:22,4089,1,0,0,3,95,1.0105E+11,4096736.5,1.01049E+11,4096696,1000000,40.5416,244559,9.9148,151.6757554
509242,05d5b02e01f415115ce657bc1793cca3617212bc8692e860dfa168ba63632f95,12/20/17 03:26,374,2,0,0,2,2,30011632839,1216719.625,30010632839,1216679,1000000,40.5416,2673800,108.4,0
509260,c114584568dc0b9ad3100b20451bcdedd011a11cb90ba3656b6d34a5eca2b8ae,12/20/17 05:31,521,2,0,0,3,2,32540062240,1319226.125,32539062240,1319185.625,1000000,40.5416,1919390,77.815,0
509260,d5ed43b05545974ce9cec8723f5fe91e76836218f8f09074215549a8f7dc8376,12/20/17 05:31,225,2,0,0,1,2,27539062240,1116477.625,27538062240,1116437.125,1000000,40.5416,4444440,180.1849,0
509277,fb0e83695da6d73f8c32b3a5b6c3a7d83a88b5d786696591436c45c773388044,12/20/17 08:05,225,2,0,0,1,2,18150480500,735849.5,18149480500,735808.9375,1000000,40.5416,4444440,180.1849,0
509277,8fe5a5c873c4def27ea7a8cb0e0a787beadde5398dda936829a15da81d4e633b,12/20/17 08:05,226,2,0,0,1,2,20155557266,817138.5,20154557266,817098,1000000,40.5416,4424780,179.3876,0
509361,f50de08e1459b2836916315e812a0fb4cffe52ab54daa93c7797b55aaee88759,12/20/17 22:18,16187,2,0,0,89,90,94913186761,3847932.25,94912186761,3847891.75,1000000,40.5416,61778,2.5046,37580.42281
509363,cb517349b1578f4e3b04fc7e7f4659722dd74724ac65e69e426c170ed160ae95,12/20/17 22:32,225,1,0,0,1,2,8638167,350.2051,7648922,310.0995,989245,40.1056,4396640,178.247,0
509343,8fc39e3084b885c6c47a5051fe975239c5204a9bb39df222ba4b3ea0a6c329b6,12/20/17 18:41,3029,2,509341,0,20,2,16733093,678.3864,15760933,638.9734,972160,39.4129,320951,13.0119,0
509434,f5fcf18e7b3e63f036fd0b2b3c80757b789749fe580b8b4317b5737e46a049a0,12/21/17 10:02,37543,1,0,0,254,2,10012365042,346776.25,10011242562,346737.375,1122480,38.8769,29898.5,1.0355,42971.14648
509141,466df2282c0ee348a606af0305d0d17b40341577a43081947d79a66152e2be8a,12/19/17 15:27,1699,1,509140,0,11,2,1002428187,27083.2031,1001000307,27044.627,1427880,38.5779,840424,22.7062,0
509319,76f95ebec4239e1196dffdc623375e70dd83deb6d47b1eb17e75865f9e4f43fa,12/20/17 14:03,4063,1,0,0,27,2,3301757634,133858.5312,3300807059,133820,950575,38.5378,233959,9.4851,1119.833045
509222,d8534bbac2eb3e13887949c15e020e6738dff7977fc114df28114fb08fa1365f,12/20/17 01:12,2879,2,0,0,19,2,40405112,1638.0879,39455112,1599.5734,950000,38.5145,329976,13.3778,0.905945493
509635,abfb3d4f28ef77e945522df6f4a0805c8eb61106bf48199cf811ab97e1b41866,12/23/17 01:17,10992,2,509634,0,74,2,5701940257,196909.6562,5700837257,196871.5625,1103000,38.0908,100346,3.4653,0.001614095
509224,132960a0e64f89a06ec4e5536748cb6f000a28da7e236f1067af8e42c2ae7a08,12/20/17 01:36,18472,1,0,0,125,1,312281448,12660.3896,311354248,12622.7988,927200,37.5902,50194.9,2.035,750.6531669
509314,8469ba4df7e8eea1ff390efac29cc570c4855f5d27d4f06d3acf1f6756bd324a,12/20/17 13:28,2881,2,509313,0,19,2,16523463,669.8876,15598663,632.3947,924800,37.4929,321000,13.0139,0
509343,82753b8097e5e622783e70fda47322ad7e0de24238415a955413b054fb8413ce,12/20/17 18:41,2881,2,509341,0,19,2,16320071,661.6418,15395271,624.1489,924800,37.4929,321000,13.0139,0
509186,b7c671fee7864142bd72c0a086ff45f5dd4ccbf5b31a78783adf2c3b9804e484,12/19/17 21:36,3762,1,509185,0,25,2,1002375769,27081.7871,1001000084,27044.6191,1375685,37.1677,365679,9.8798,0.306862204
510054,4504e6340678ca3070ea0e63fa54a3ab71bcf1c2a155d358e8b935866f64041d,12/25/17 20:51,51649,1,0,0,350,1,55326374425,1639674.5,55325121745,1639637.375,1252680,37.1249,24253.7,0.7188,418473.2163
510056,5edf7fc92dc557fbbdbf82e55197576c6d5e8e9f8f31ef49a6b88c649446ac79,12/25/17 21:32,51670,1,0,0,350,1,19216667720,569512.8125,19215415040,569475.6875,1252680,37.1249,24243.9,0.7185,154207.4206
509233,236303de52a6085c1a8ffacab9a10f0c088f33cf083e5d19cb140ff179c58cdc,12/20/17 02:28,9070,2,509232,0,61,2,10001851427,405491.0625,10000940827,405454.125,910600,36.9172,100397,4.0703,0
509225,20a088cfc610d76292a36df950a0d0f537359bd4bcbbfd4a16d34701034c83dd,12/20/17 01:51,8005,1,0,0,54,1,29318044,1188.6003,28411852,1151.8619,906192,36.7385,113203,4.5894,55.58650982
509830,3216761c18cfbe5f8f4d1d536daaa6bbfe7ce1a5738251091e6b72c180a43d00,12/24/17 08:18,5686,1,0,0,38,2,216111920,5936.5513,214781350,5900.0005,1330570,36.5505,234008,6.4282,69.95009856
509969,47f0387a72f09c421b92c342408bace61b05e7d02b8f713f0330b586396c2bdf,12/25/17 03:36,8200,1,0,0,55,2,50026435528,1482603.375,50025202828,1482566.875,1232700,36.5328,150329,4.4552,2071.501559
509217,0966fce452c95a4a7bab8b66ca1e9c797ee58f2e4167d913dc384c4fe792d738,12/20/17 00:47,4064,1,509216,0,27,2,120934436,4902.8755,120034400,4866.3867,900036,36.4889,221466,8.9786,1500.152291
510039,cc218b9a850ff60fef4a115a073bbf01371271d53ffc14c507d825f4bc8d0515,12/25/17 18:19,3323,1,510038,0,22,2,1002214407,29702.0254,1001000052,29666.0371,1214355,35.9891,365439,10.8303,0
509522,6949c7b500a3038d5608be3072bc4bcd647a4a5954383a9cb906da19b068aad0,12/22/17 04:18,12465,2,509521,0,84,2,10002413858,287322.3438,10001162858,287286.4062,1251000,35.9354,100361,2.8829,0
509222,8e02125f69453a5279d3232e850211dde2d43181b51b5d88dc1bbad25c9526b4,12/20/17 01:12,1112,1,0,0,7,2,6.62017E+11,26839222,6.62016E+11,26839186,884000,35.8388,794964,32.2291,83728.89094
509860,370d25029b213b70c8073eb2a2c69ae64896b2df665d6dd91016d693ef4a4d00,12/24/17 14:27,9954,2,0,0,67,2,15521578963,426374.6562,15520278963,426338.9688,1300000,35.7107,130601,3.5876,37.52478079
509270,d61291fce5c2f77a66cbd4b1abbff70c4bae0d66c7dfc751ad217d40061f6053,12/20/17 06:57,2732,2,509269,0,18,2,18563315,752.5865,17685875,717.0137,877440,35.5728,321171,13.0208,0
509332,033bc036e52249c23609e15f32604ba087ac61c8d8b9d44d29d67dac04f65df9,12/20/17 15:52,2734,2,509331,0,18,2,15676100,635.5342,14798660,599.9614,877440,35.5728,320936,13.0113,0
509342,d60e9018ffb832461841e6fc39d855e586f3fe937e0fe71204ae555bdcc08e42,12/20/17 18:28,2734,2,509340,0,18,2,14818006,600.7457,13940566,565.1729,877440,35.5728,320936,13.0113,0
509352,05eea414eba94a50510f3d2a860f57ce91e8791d427248b0d9c834109a206137,12/20/17 20:22,58558,2,0,0,198,2,18571869712,752933.3125,18570992392,752897.75,877320,35.568,14982.1,0.6074,53.96830501
509211,e4fda4804fac978762ca21e304f1b478aa99546f850822b728def77faf65796d,12/20/17 00:02,57975,2,0,0,196,2,190825609,7736.3755,189957139,7701.166,868470,35.2092,14980.1,0.6073,307.3552161
509207,8c50ce63907d1de0800dbef59abe6a8e836737f39f2e2eb51339db9020366d26,12/19/17 23:44,3916,2,0,0,26,2,51502773,1391.4813,50202773,1356.3584,1300000,35.1229,331971,8.9691,4.732626917
509151,ca9ed2b4c04c931874a458c1e498ed9b4aa13dca0a77a490328b54f2c137405d,12/19/17 18:02,5538,1,0,0,37,2,69984637684,1890817,69983341659,1890782,1296025,35.0155,234024,6.3228,10998.68248
509110,fc8ba3c3fe5498a159ccb67053445afd0c25894e7a48c761a98e9862f64c2696,12/19/17 11:14,5202,1,0,0,35,1,827004783,22343.6836,825725638,22309.125,1279145,34.5594,245895,6.6435,182.5806937
509217,47751f3ec1609fa21e46f8718aa5c4cd80b29ff9c54dd55c63ec6ee0045b97a8,12/20/17 00:47,56470,2,0,0,191,1,8575203,347.6524,7734810,313.5816,840393,34.0709,14882.1,0.6033,31.49763856
509369,1089b8168c519d0a312db29a382ede9e6b59ac19f5ad6cc5e256afabc506f985,12/20/17 23:05,1667,2,478559,0,11,1,5082554178,206054.875,5081718178,206020.9844,836000,33.8928,501500,20.3316,10306.86675
509287,d8cc5ff2cf7cc3777b652635107485af36be44f69c571e860a7504676d11c542,12/20/17 09:41,1112,1,509286,0,7,2,1001835580,40616.0156,1001000095,40582.1445,835485,33.8719,751335,30.4603,0
509245,f7bf59c871fa80b0928235385161a2f6b245bed6afd45eb7dd7f0a0e9df60a05,12/20/17 04:08,2590,2,509207,0,17,2,16824057,682.0742,15993977,648.4214,830080,33.6528,320494,12.9933,0
509277,755ccc45f82fbd78ac6cf8dead7c7b4630030094803bcba6ced358206664ef6b,12/20/17 08:05,2585,2,509276,0,17,2,19097973,774.2624,18267893,740.6096,830080,33.6528,321114,13.0185,0
509294,e857adc541ecf47da37b664b84c54db6d9a6a95f90af6afaa0980c0f33196e5e,12/20/17 10:34,2584,2,509292,0,17,2,19563242,793.1251,18733162,759.4724,830080,33.6528,321238,13.0235,0
509319,415c3244871f8523becfbcac8bdf78197798bfd85f3b2fb75970029d62a4324c,12/20/17 14:03,2588,2,509318,0,17,2,15895584,644.4324,15065504,610.7796,830080,33.6528,320742,13.0034,0
509217,15eb7be88dbed0575412bb5d00a8a3f1ac30f244dbe39a9da929ebf0b0e86676,12/20/17 00:47,2436,2,0,0,16,2,18060940,732.2194,17260940,699.7861,800000,32.4333,328407,13.3141,1.526538358
509312,1a8046e7d75d8829d93f7f89509104b7f417bc3057663056d8d091a00ea8fa47,12/20/17 13:12,3748,1,0,0,2,94,1.90076E+11,7705993.5,1.90075E+11,7705961,800000,32.4333,213447,8.6535,0
510054,77006641c75f626146cbce09da918323f364a5d7112a9db793fc9569e3e5bc4e,12/25/17 20:51,26918,1,0,0,182,2,101098440,2996.1936,100017900,2964.1704,1080540,32.0233,40141.9,1.1897,951.1923864
509328,e9268aa898f67e14584e3471c9ab11b11a04c5afcfd80cdfa599f56936e4c914,12/20/17 15:21,6976,1,0,0,47,1,7294461,295.7291,6505085,263.7266,789376,32.0026,113156,4.5875,13.00535151
509971,9e55debb00cd994a4399d118f04ff511667858f673ccf2789cc9772ee8f842db,12/25/17 03:52,10694,2,509970,0,72,2,2302043842,68224.2891,2300970442,68192.4766,1073400,31.8117,100374,2.9747,0.005332743
509285,c5fe3da88b24dcd6444a55f456fea6e097d76bbdcc6eb55769c3776c4490ad4e,12/20/17 09:30,2732,1,0,0,18,2,23537545711,954249.75,23536769941,954218.3125,775770,31.451,283957,11.5121,189138.3676
510063,5cf2e5fa75f32f90ad0181dd4de50b1d63dd00ce04be347970fe0d9e40e5b862,12/25/17 22:55,9333,1,0,0,63,1,3799011000,112589.0078,3797954616,112557.6953,1056384,31.3074,113188,3.3545,30537.5174
509503,dc9619cbde299449b2115ea427c7915f734caaa663070e886f549eff2c845eac,12/21/17 23:29,670,1,0,0,4,2,25018511,866.5111,24128655,835.6912,889856,30.82,1328140,46,0
509461,924784dfc1ff938223ab27ebf17519767197bc37dafee0d2d9c8ad3a465f81ab,12/21/17 16:29,59215,2,0,0,200,3,15610247044,540657.8125,15609360364,540627.0625,886680,30.71,14973.9,0.5186,40.04348711
509448,e0fdc10ecff0929a17c6d2b1d1c803f790f7a3e38e87eef32e4e6328eb0e5d9a,12/21/17 13:10,59167,2,0,0,200,2,50110790898,1735577.25,50109904728,1735546.5,886170,30.6923,14977.4,0.5187,18.95961886
509443,345cfff839a81a7ceb617d1b989a97ca8619cdd98c4c301a7b34d66063bd99c0,12/21/17 11:22,87793,1,509442,0,595,1,70524253,2442.5935,69642573,2412.0566,881680,30.5368,10042.7,0.3478,106.7097122
509403,b8ff61505ecc98cd4569eec1aa6f4887c9ddac914f19488d2609679ca298b5e9,12/21/17 04:59,8779,2,509402,0,59,2,2501792248,86649.0703,2500911248,86618.5625,881000,30.5133,100353,3.4757,0
509806,41dd3607b1866e1221a3ee86a9beb8bc2ff6efef2455c416949d9613a87ca194,12/24/17 04:28,1109,1,0,0,7,2,3201611714,87947.6328,3200506714,87917.2812,1105000,30.3541,996393,27.3707,3572.054246
509660,6b9b3e66d91c13c9bbd35da81ed4f8de30a05dd40b0f99706c867321542fa0d9,12/23/17 03:57,58581,2,0,0,198,2,5265159552,181825.9531,5264282232,181795.6562,877320,30.2972,14976.2,0.5172,25.52975306
509225,be64ca9d0845b3c3498fba05a1fdb193436a852adcaa2b664a352a32e883ab63,12/20/17 01:51,2994,1,0,0,20,1,3217128504,130427.5312,3216389584,130397.5781,738920,29.957,246800,10.0057,583.9598644
509273,1223bfa360b809e9747069cd4ec7d09d9ef9016fedd2aabccf059fd7e7f583d2,12/20/17 07:34,8039,2,0,0,54,2,1001832912,40615.9102,1001097130,40586.0781,735782,29.8298,91526.6,3.7107,0
509267,3f99f84836ccc5e9edb4880293c5682971130e05b5016da572a306a0cd41f10e,12/20/17 06:10,2291,2,509266,0,15,2,69341782,2811.2268,68606422,2781.4141,735360,29.8127,320978,13.013,0
509300,b6b541684fb78729e95f0ffe174adecdd58a5ceb29e220e0b81c47fc924ff427,12/20/17 11:35,2290,2,509299,0,15,2,14623978,592.8795,13888618,563.0668,735360,29.8127,321118,13.0186,0
509229,80eb52a2a5f2762b37ec3814cbc2584a6f80591f7f4c223b4cedeeafe3edefbb,12/20/17 02:13,2551,1,0,0,17,1,374614500,15187.4707,373880625,15157.7188,733875,29.7525,287681,11.663,3467.420953
509290,a7022cf03a36b29b03e5d50c1251a69b55048e59bc53f901365bb373aca4efee,12/20/17 10:05,2586,1,0,0,17,2,20937038877,848821.0625,20936305002,848791.3125,733875,29.7525,283788,11.5052,173065.8377
509622,d41ca63fdbedb29b4ae162920521ab97d1b998f9a2dea450cd142a069998df86,12/22/17 22:21,521,1,0,0,3,2,1701494550,48875.9414,1700460550,48846.2383,1034000,29.702,1984640,57.0095,15.70013763
509398,7f14fbc16f6e0470a3c87c0e3d91683a621930741a3542df797317eb78e57a87,12/21/17 04:12,57128,2,0,0,193,3,25974806,899.6322,25119101,869.9951,855705,29.6372,14978.7,0.5188,116.3194908
509060,c6e98d4fc40016f50cfe54fee91cdee3ece9c19672149de3df0da23054a50dd3,12/19/17 00:27,4616,1,0,0,31,1,27362285166,739263.25,27361196411,739233.875,1088755,29.4155,235865,6.3725,133747.4486
509583,8232d1587a663414191522b809e83dc64ce25eed6340f7bdcc136bfeb68d30b3,12/22/17 15:14,4253,2,0,0,15,60,12804776513,367821.0625,12803776513,367792.3125,1000000,28.7253,235128,6.7541,34.5995839
509129,f71cb331728b302875a4495701fb8370932902ef4a90c0bdc76e2e6562277961,12/19/17 13:53,4354,1,0,0,29,2,165321851,4466.5996,164258796,4437.8784,1063055,28.7212,244156,6.5965,34.39903257
510023,4eb4ebc3ab35fefd0f71a6980fb51937a7eb6f6356858963e3170470c2c01e0d,12/25/17 15:35,39719,1,0,0,269,1,6588543,195.2607,5625519,166.7201,963024,28.5406,24245.9,0.7186,54.58642594
509291,fafc0b41fb53b070aae17f11e10971ea7ff3a172acfee8b6e74c0725a37f456a,12/20/17 10:16,2437,1,0,0,16,2,20657843779,837502,20657151799,837473.9375,691980,28.054,283947,11.5117,161707.4651
509326,00345799b4490a3b5187fa73964133561cbabf0e9bafe8b2082abf27c91f98d1,12/20/17 15:07,6092,1,0,0,41,1,7673355,311.0901,6984107,283.1469,689248,27.9432,113140,4.5869,13.74572953
509276,6c94a1d6323d3fee41ba7998bf9bc49d5302657ec6762142503ead9faae678a1,12/20/17 07:52,2143,2,509275,0,14,2,33033489,1339.2305,32345489,1311.3379,688000,27.8926,321045,13.0157,0
509522,26629b140900c35509b277da745a662d00af1200fc53007cc6f5eb0c3890918b,12/22/17 04:18,9662,2,509521,0,65,2,2201940612,63251.4062,2200970812,63223.5469,969800,27.8578,100373,2.8832,0
509392,4d8f1634c7c4d412a6c89c7807c67d28fbb6b7c0c9f7189533a23f42b39f9021,12/21/17 03:45,3508,1,0,0,9,25,81934369065,2837780.5,81933569065,2837752.75,800000,27.7078,228050,7.8985,485.8074494
509443,11273412913efbfa5338edf5bc404824e986aced6c75e69007196f596f925ce3,12/21/17 11:22,5828,2,0,0,39,2,11713795594,405704.9688,11712995594,405677.25,800000,27.7078,137268,4.7542,0
509731,6aa96180dfe8be1d9ee367bfcfb47093e2c6f8a54152426c758db52cebef468b,12/23/17 14:04,1260,2,0,0,8,2,327750093,11318.4561,326950093,11290.8291,800000,27.627,634921,21.9262,5.209520332
509734,040331b38b04dd90af8ae8bfbb3e298596553da64406fb978e5f40c07f428466,12/23/17 14:20,1258,2,0,0,8,2,325649723,11245.9219,324849723,11218.2949,800000,27.627,635930,21.9611,1.953406804
509434,382f3079b46590f9f2330c88d29dd6e7559cae48702d4991d2eb24c40ca3887e,12/21/17 10:02,7903,2,509433,0,53,2,8401822293,290995.4375,8401030093,290968,792200,27.4377,100240,3.4718,0
509339,dd0731bd0dce1c1d34541993b2e723d3747e276479230efb90c6bf8b75aa2619,12/20/17 18:15,22495,1,0,0,152,2,2026467942,82156.25,2025795342,82128.9844,672600,27.2683,29900,1.2122,4469.409412
509138,99a9750d968424980f0b90b88517a462236f1cafb12127627710e4d4e9c32fe5,12/19/17 14:53,226,2,0,0,1,2,13490656520,364485.1562,13489656520,364458.1562,1000000,27.0176,4424780,119.5469,0
509138,063d72ed81c88a1c4562b72d9386f1095aed09df261460deb5f476dc96a541f0,12/19/17 14:53,225,2,0,0,1,2,8489656520,229370.1406,8488656520,229343.125,1000000,27.0176,4444440,120.0782,0
509202,8e4cc25a634570fdc0f6b32b67c7e17fef130b3a4e3fe6ab7ebd0bcea6721542,12/19/17 23:22,226,2,0,0,1,2,15147227650,409241.75,15146227650,409214.7188,1000000,27.0176,4424780,119.5469,0
509224,3c73c6adfd114c8dd5d5f74b81a452fa19db43c857b405e79869f5e2c6922b53,12/20/17 01:36,633,1,0,0,4,1,3499600000,141879.375,3498936000,141852.4531,664000,26.9196,1048970,42.527,1055.57069
509550,7dd3879249fde364a4fc35423e77d2f3d8c9bda7e276a0f64d7df48386eac66d,12/22/17 09:49,9339,1,0,0,63,1,3.02382E+11,8686000,3.02381E+11,8685973,936800,26.9099,100311,2.8815,204332.39
509956,c8d7eefdf180461822dbe484aa8059c8970127e4d20e7531d4062fae41b27516,12/25/17 01:15,89464,1,509954,0,606,2,200906292,5954.1392,200008600,5927.5347,897692,26.6044,10034.1,0.2974,300.2002306
509847,d2dd014c7459a128a2462897622c9a0f31aa9b64869f555af292a84bd70c87b3,12/24/17 12:06,964,1,509830,0,6,2,39078749,1073.4854,38113749,1046.9771,965000,26.5084,1001040,27.4983,1.146112849
509300,d61f3334f3790031d075eb8c493ad2d61b2b6fe3bfd39dafccb36b9e8ce47c09,12/20/17 11:35,2293,1,0,0,15,2,102905237,4171.9429,102255152,4145.5874,650085,26.3555,283508,11.4939,209.3217579
509981,485ee8e43813d4e02915850f4d39589cb7410761a9f809ca0294ea46910efb4e,12/25/17 05:28,8779,2,509890,0,59,2,3801925404,112675.375,3801044404,112649.2656,881000,26.1097,100353,2.9741,0.09134817
509247,6897a8a6a7c9e0a50b2d667d6531d16ef2a7071756736b02c6446268f482851c,12/20/17 04:29,1996,2,509246,0,13,2,107710760,4366.7666,107070120,4340.7939,640640,25.9726,320962,13.0123,0
509336,d21773b635fe0734e9e8b64824d592695c599d9612d412f7c191b531e4be657f,12/20/17 16:19,1996,2,509335,0,13,2,36202708,1467.7157,35562068,1441.7432,640640,25.9726,320962,13.0123,0
509352,096a2c93b451b2f8dc0ee85d1885d94f3a587f54c3010f78e22baaa0cddbc282,12/20/17 20:22,1995,2,509350,0,13,2,5002683277,202816.7812,5002042637,202790.8125,640640,25.9726,321123,13.0188,0
509537,752c7044f58c08a2d8a8e0e76b7a64f83c0a922256a88778c3be6a4e8aeceae1,12/22/17 07:42,7298,2,0,0,49,2,18381154729,528004.1875,18380254729,527978.3125,900000,25.8528,123321,3.5424,47.89061456
509338,e8c063b43dd9626b11a1e5ad50cb0ea0eefde29f288fe94a4ceb4bfc7d3d2e5f,12/20/17 17:03,633,2,478535,0,4,1,4130051000,167438.875,4129415000,167413.0938,636000,25.7845,1004740,40.7337,17907.91175
509106,5b25332bb427b66b58cf9fe4bd1588dca0c8d66a74b50a257c559db042cb56d4,12/19/17 10:04,4059,1,0,0,27,2,247225542,6679.4409,246274967,6653.7588,950575,25.6823,234189,6.3272,12.10520722
509682,fc6d5f1bafc44ef02e1b3a75fc59cf6f9b286f347afd9527324fe2f9645b2e67,12/23/17 06:45,372,1,0,0,2,2,500390177,17280.373,499650177,17254.8184,740000,25.555,1989250,68.6963,16.40685713
509399,c5f186708e801271ca78d24c2f6ca209b73c4d9458713dbfa6465b4193778824,12/21/17 04:25,49099,2,0,0,166,1,13775753,477.1205,13040543,451.6566,735210,25.4639,14974,0.5186,35.99754824
